id,gmv,28.04.22,29.04.22,30.04.22,01.05.22,02.05.22,03.05.22,04.05.22,05.05.22,06.05.22,07.05.22,08.05.22,09.05.22,10.05.22,11.05.22,12.05.22,13.05.22,14.05.22,15.05.22,16.05.22,17.05.22,18.05.22,19.05.22,20.05.22,21.05.22,22.05.22,23.05.22,24.05.22,25.05.22
64289765,162,2,1,0,2,0,0,2,3,3,0,2,5,0,1,6,1,2,0,5,0,1,1,2,0,0,0,2,5
121044748,467,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,21,21,14,24,18,11
102661668,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75988155,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15268055,125,0,0,0,0,0,0,1,5,1,0,0,0,4,2,0,1,13,0,1,0,6,1,2,0,0,0,0,0
119832347,245,0,0,0,0,0,0,0,0,0,8,13,0,3,8,4,0,11,0,11,0,1,1,3,1,0,0,3,2
71760898,33,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
21297409,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0
21231877,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,1
16578741,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69663855,76,0,0,4,0,0,1,0,1,1,2,0,0,2,0,0,0,0,0,2,3,2,0,0,1,0,0,2,1
67074997,21,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
123797290,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
59341767,1 025,8,23,11,12,11,8,15,11,10,8,11,11,14,13,5,3,6,17,1,13,12,13,2,13,10,6,6,10
23918882,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
44727035,702,6,3,3,0,0,0,12,5,13,0,0,10,5,8,16,13,0,9,5,18,13,15,21,0,0,9,8,7
15104180,156,0,6,0,0,0,6,5,0,7,0,0,3,1,3,0,2,0,0,1,0,3,0,6,0,0,0,2,1
35715700,220,5,0,0,14,0,0,0,2,6,10,0,0,0,0,7,0,0,3,0,0,0,6,10,0,0,0,0,0
30931330,152,3,4,0,0,0,0,1,5,2,0,0,0,1,4,4,1,1,0,3,0,5,3,1,2,0,0,2,2
63732634,72,1,0,0,3,0,0,0,2,0,1,4,0,0,0,0,0,0,1,0,2,1,0,0,0,0,2,3,0
39156237,182,4,10,5,0,0,0,0,0,5,5,2,0,0,0,3,5,4,0,0,0,0,0,0,8,0,0,0,0
76119248,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
86605171,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0
80280746,295,11,22,9,0,0,6,14,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21985573,323,7,9,15,1,0,5,4,0,0,0,0,3,6,3,14,0,11,8,5,0,0,0,0,0,0,0,0,0
17234284,343,10,4,0,0,0,6,0,1,10,0,0,9,10,0,9,8,0,0,11,0,2,7,10,0,0,0,4,0
54557484,187,0,1,2,8,1,0,1,0,3,0,0,1,1,1,1,0,3,4,2,1,1,0,0,6,7,4,1,2
73202736,178,1,0,7,0,0,0,0,0,0,7,5,3,1,0,0,6,4,7,0,0,0,0,3,0,5,0,0,0
24181021,239,0,1,0,0,0,0,0,2,6,0,8,3,3,6,0,3,2,9,0,2,3,3,2,6,2,0,4,3
17758561,34,0,0,0,0,0,3,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
64781228,956,29,9,0,0,0,0,0,0,13,30,18,10,0,9,7,12,12,17,11,11,12,9,13,17,16,0,0,3
54065993,451,8,5,6,5,9,7,4,1,4,7,0,0,5,3,4,5,5,3,5,5,5,4,6,6,0,8,6,1
28801476,208,9,0,13,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,13,6,7,0,0,0,0,0,0,0
55606052,20,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115474069,612,14,3,10,0,11,10,15,16,12,16,8,0,4,0,5,2,11,9,0,8,0,0,0,4,3,2,5,7
22149412,55,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,4,1,1,0,0,0,0,0
17430908,141,0,0,4,3,4,1,1,4,0,0,0,1,0,2,0,0,3,5,0,3,1,0,4,4,0,0,0,0
27294168,115,0,8,5,0,0,0,0,1,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,3
97189297,456,1,0,1,11,10,7,0,5,3,6,0,0,0,9,11,1,0,9,7,4,5,6,0,9,10,7,2,0
16939388,31,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
16119946,17,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16054411,42,1,0,1,1,1,0,1,2,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19528022,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15693934,127,1,3,3,0,0,3,2,1,4,1,1,1,0,1,1,0,4,0,1,3,1,1,1,0,1,0,1,0
71367873,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
61078305,159,0,1,3,4,3,0,0,2,4,0,0,0,0,0,0,0,0,0,11,1,1,2,1,0,0,4,8,0
28440883,438,0,0,0,0,0,0,7,10,11,15,0,0,0,6,5,15,8,0,0,0,11,11,11,14,0,0,0,5
38828757,599,14,0,0,0,0,8,2,2,14,0,0,8,14,14,18,2,0,0,14,8,7,7,11,0,0,0,14,7
67370117,61,2,2,1,0,3,0,2,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1
104922823,193,2,9,0,0,5,0,0,0,0,0,6,4,2,0,2,2,0,4,2,1,4,3,1,1,3,1,0,0
118194060,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,4,1,1,0
116588152,151,4,3,0,3,0,3,3,0,0,0,0,0,2,4,0,5,4,0,0,0,3,5,3,0,0,0,1,2
58358769,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65633124,191,1,0,2,3,3,4,1,1,6,4,4,1,1,0,2,2,0,1,5,0,0,1,4,3,3,0,0,1
15431805,227,0,5,0,0,0,0,2,6,4,7,0,6,0,2,3,1,1,0,5,1,4,4,0,4,0,0,0,6
15595642,442,0,5,0,0,0,7,7,0,8,6,0,10,6,8,0,9,10,0,5,7,8,2,5,0,0,6,10,0
117604249,63,0,0,2,0,0,1,0,0,2,4,1,1,0,0,0,5,0,0,0,0,0,0,1,1,0,0,0,0
99581298,85,0,0,0,0,0,0,0,0,5,4,4,2,0,1,0,0,1,0,0,1,3,1,1,0,0,0,1,0
92372254,284,0,8,0,0,0,0,0,10,11,0,19,1,0,11,0,3,10,2,0,0,0,0,0,0,0,0,0,0
101088921,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80477288,235,3,3,5,4,2,3,3,0,5,1,2,3,4,3,2,2,2,2,3,2,6,0,2,3,0,0,0,0
72350956,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28244228,451,4,1,5,0,2,4,0,0,9,0,7,3,3,5,4,5,13,5,5,10,0,9,3,14,0,4,6,5
16119903,30,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1
67402927,390,0,0,0,0,0,0,7,4,10,6,0,0,0,13,10,9,0,0,11,0,14,7,8,7,0,0,0,10
17660321,549,5,0,8,0,7,7,1,0,0,0,9,10,1,0,3,3,0,9,8,8,1,0,15,19,0,14,8,7
28735771,124,0,1,0,0,4,0,0,1,0,2,4,0,0,1,2,1,4,3,1,0,1,0,0,2,2,1,1,3
15431750,355,2,7,1,4,2,7,4,1,10,9,3,7,5,1,0,1,0,2,3,5,3,0,4,1,3,2,6,2
51936183,276,11,0,4,0,0,5,1,0,1,5,0,1,5,4,4,4,3,7,4,3,3,4,2,0,4,0,0,1
13105268,223,2,3,0,0,6,5,4,1,5,5,4,4,3,2,0,3,0,2,4,0,4,1,3,0,0,0,0,2
71007374,13,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56163311,13,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
80641140,475,0,0,0,2,5,13,8,9,4,14,13,7,5,4,5,3,7,8,3,5,1,0,3,4,0,0,2,10
56294369,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
56130531,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
13826158,25,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84835790,13,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60554077,567,0,11,4,0,0,11,2,0,11,7,1,8,18,11,0,4,4,0,13,5,8,0,13,10,0,5,7,11
87096823,211,0,0,8,8,9,0,0,0,0,0,14,0,1,0,1,1,2,2,0,4,0,0,0,0,6,0,1,0
74448040,14,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0
45677168,169,3,1,1,1,0,0,0,0,1,3,6,1,2,3,2,3,2,6,1,1,0,3,1,3,2,0,1,0
29915392,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,3,9,0,0,0,8
13105167,91,1,0,2,2,2,0,0,1,1,0,0,0,1,1,3,2,0,0,1,2,4,2,0,0,0,0,0,1
24738225,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70319352,326,4,4,4,0,0,0,5,5,2,0,0,0,0,7,9,1,8,1,0,6,2,7,0,10,6,0,9,6
66321209,362,0,0,0,0,0,0,8,0,8,5,1,2,4,1,0,6,6,8,4,8,4,0,7,15,3,7,4,1
15988793,627,9,8,9,9,0,11,6,2,17,8,0,0,12,5,11,14,3,0,0,0,6,13,12,6,0,0,8,5
21756289,194,2,0,0,0,0,1,2,4,2,0,3,3,1,0,2,5,2,0,2,3,1,4,4,1,6,4,2,0
94076241,21,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15759420,117,0,0,2,0,0,3,0,1,0,0,0,2,2,2,2,4,2,3,0,0,0,1,0,0,1,1,3,2
76512351,122,0,2,1,3,2,0,0,1,4,1,0,1,0,0,0,4,5,3,2,1,0,2,0,0,0,1,0,0
49412641,214,2,7,3,2,2,3,3,1,4,1,3,4,3,0,3,1,3,1,0,4,2,1,2,0,0,1,4,1
14022663,562,2,3,5,6,7,3,9,8,5,8,10,0,5,8,5,11,5,2,0,2,8,4,5,13,4,10,4,4
79756306,435,0,3,11,5,3,2,2,0,3,3,0,6,7,2,5,8,8,7,1,1,2,2,3,10,8,5,3,8
24836521,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63961884,27,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,3
78773351,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
121700246,110,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,6,0,0,7,0,0,0,0,0,0,0,0,0
14186511,114,1,5,0,0,0,1,5,2,1,4,0,0,0,1,1,0,0,0,0,2,2,0,3,2,0,0,0,2
117637087,177,7,4,3,0,2,2,2,0,0,2,0,6,7,8,1,3,0,0,0,0,3,0,1,0,0,0,0,1
37190378,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14874685,417,6,0,7,10,11,9,2,2,0,2,3,3,2,7,5,0,0,0,3,3,5,5,0,5,10,0,9,5
103546612,1 485,12,20,16,22,14,7,10,8,22,19,22,6,0,0,15,19,19,27,14,0,13,14,19,22,27,24,7,11
57801646,233,0,0,0,0,0,0,0,5,3,8,1,8,6,0,5,3,0,9,10,5,0,0,1,0,0,0,0,2
57375626,323,1,0,2,0,0,1,0,0,8,3,0,8,3,5,11,13,4,0,4,2,0,0,0,2,4,10,7,5
14809093,207,2,5,2,4,2,0,8,1,0,0,0,0,5,2,3,2,2,3,0,2,1,0,1,1,3,0,5,2
99548427,88,1,0,4,3,6,0,0,0,0,5,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0
77921352,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
28735835,800,14,17,24,5,3,8,6,7,12,17,10,0,13,9,4,9,4,8,0,10,13,0,13,0,6,0,2,2
75365520,20,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71793833,159,2,3,8,3,2,2,0,2,1,3,0,1,0,0,0,0,6,1,5,0,0,0,0,0,0,3,0,1
68975858,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,1,4,6
74546304,159,0,12,0,0,0,0,1,0,6,0,0,0,3,0,0,0,4,0,5,9,0,0,0,0,0,0,0,0
93519201,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107380373,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,6,5,7,12,4,10,8,9
105545407,103,2,5,0,0,0,0,0,0,0,4,0,0,0,1,1,8,0,0,0,0,0,2,0,0,6,0,0,0
27326806,475,2,7,8,0,5,12,0,1,12,4,8,8,4,8,1,5,0,0,1,10,5,0,11,5,5,0,5,3
92077450,336,6,2,0,0,1,11,2,9,10,0,0,4,3,0,2,12,0,0,10,4,0,3,10,5,0,0,0,5
93126011,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15005724,1 229,0,11,24,22,1,13,14,0,17,27,12,0,21,15,0,17,26,15,0,14,21,0,10,19,22,6,0,12
21756339,54,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,4
64191274,412,9,6,2,0,6,9,10,11,10,0,0,0,6,4,5,5,11,0,0,0,12,0,3,0,0,0,0,6
58227587,129,0,2,3,0,0,2,1,0,0,0,0,8,8,0,2,2,0,0,0,3,0,2,3,0,0,0,0,1
16087049,935,11,5,12,13,8,6,6,7,7,12,15,9,5,9,12,7,9,15,14,5,8,6,13,6,9,17,8,7
84606455,184,3,1,1,7,0,0,6,5,3,0,0,4,1,3,1,1,6,4,1,0,0,0,0,0,0,0,0,5
68484329,166,0,1,5,9,1,0,0,0,0,0,0,0,0,3,1,7,5,0,0,4,5,0,0,0,0,1,1,2
65731351,88,0,0,0,4,7,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,7,0,0,0,0
57801328,73,4,7,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
23459940,46,0,0,0,1,0,2,1,0,4,1,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
78314923,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
63994578,227,5,0,6,0,5,0,5,4,0,1,0,3,9,9,6,0,5,8,0,0,0,0,0,0,0,0,0,0
97778901,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,6,0,0,0
73530728,556,4,0,11,1,10,0,0,13,0,12,10,9,8,2,9,0,10,0,5,5,10,7,0,14,1,5,7,5
17070094,444,5,9,11,6,0,3,6,0,3,0,0,1,8,10,2,5,8,0,4,1,8,9,7,6,2,9,1,5
108167033,115,3,0,0,0,0,0,0,3,8,1,3,0,9,3,0,0,0,0,0,1,0,0,0,0,0,1,0,2
15202795,337,5,3,0,0,0,0,12,11,10,0,0,0,0,10,3,5,0,0,2,4,2,10,11,0,0,0,0,13
26966166,781,14,8,12,9,10,11,8,3,12,12,6,6,8,2,10,8,11,9,5,9,3,12,3,14,7,1,10,1
30996680,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
42204050,330,2,3,7,0,0,1,3,1,9,5,0,4,1,9,5,3,6,0,1,3,7,2,0,2,0,1,9,8
55736896,971,18,0,16,17,13,7,9,13,0,13,9,14,8,0,0,0,12,8,11,11,4,13,0,14,18,13,6,11
57244283,583,3,4,8,12,8,0,3,0,13,7,6,4,0,1,9,13,3,3,2,0,4,5,14,20,6,10,0,2
22607946,208,0,1,0,0,0,2,1,3,1,0,0,2,1,1,0,2,14,8,2,2,1,0,2,2,10,0,1,2
80477656,529,5,8,9,0,0,2,5,9,9,7,1,8,2,3,6,6,5,8,8,5,5,6,3,5,8,4,2,9
70417703,40,3,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
59439772,138,0,2,2,0,1,1,2,0,4,2,0,0,1,8,0,4,3,0,2,1,1,0,1,0,0,0,1,4
15956452,422,2,1,3,6,6,2,6,4,5,7,15,0,5,5,4,4,2,4,0,4,6,8,6,4,1,0,8,0
15825385,846,8,7,5,3,13,18,16,15,4,21,22,7,19,8,9,2,7,1,2,14,2,10,6,0,0,2,7,3
51870223,73,1,1,0,0,0,1,1,2,1,0,0,1,0,1,3,3,0,0,0,0,2,0,2,0,0,0,1,0
110428044,144,0,4,0,0,0,4,2,0,10,1,0,0,0,5,0,7,0,0,2,0,0,0,4,0,0,0,0,4
48364540,366,4,0,4,4,3,6,5,0,4,5,0,5,5,5,1,2,1,4,6,8,2,0,7,2,6,5,4,5
13793778,397,8,7,4,2,0,6,4,4,6,6,8,0,0,2,2,4,9,5,0,1,2,2,9,13,7,0,1,0
15727055,175,0,5,5,3,0,2,0,5,2,0,0,1,0,0,0,8,0,0,0,0,0,4,6,6,0,2,2,0
15432143,800,12,11,13,6,10,1,13,7,12,7,9,8,3,5,7,10,15,10,4,0,10,10,9,4,7,9,2,8
24049737,30,3,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85720115,216,2,2,1,1,0,6,4,0,3,5,0,0,0,1,0,4,1,0,0,7,6,5,0,12,0,0,3,0
22968434,17,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98467058,69,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,2,0,0,0,0,2
70384924,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,1
45775764,30,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
16021957,199,2,1,3,4,2,0,2,2,5,4,0,0,3,1,2,0,2,0,2,2,1,0,0,2,5,5,2,1
56851029,289,0,0,0,0,0,0,16,0,12,3,0,9,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16415181,606,8,7,3,3,6,12,8,1,12,3,2,0,9,12,5,4,2,4,1,10,9,9,13,8,2,1,11,9
98893020,394,0,0,0,0,4,10,0,13,16,0,6,11,8,0,0,9,10,4,6,8,0,8,0,0,0,0,0,0
45185931,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
114884582,302,9,7,2,0,12,12,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,16,0,8,0,0
16644547,156,0,5,4,1,6,5,8,0,2,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67074746,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0
94633189,55,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
16284095,71,0,1,0,0,0,1,1,2,5,0,0,1,2,2,1,0,1,0,1,0,1,0,0,0,0,0,1,1
98040976,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21723136,119,0,0,0,4,5,1,0,0,0,6,0,0,0,0,0,2,10,0,0,0,0,0,0,0,3,1,1,0
14842284,424,3,6,13,4,8,4,9,0,0,12,3,4,3,0,0,2,11,8,3,0,1,3,2,1,7,0,3,3
15595939,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16775599,377,3,5,4,0,2,4,4,1,4,5,10,4,5,2,4,7,4,2,2,6,0,10,4,1,1,2,6,3
14023046,220,0,9,1,0,4,0,2,3,0,5,4,1,0,1,0,4,3,5,2,0,2,1,6,1,3,4,0,0
15137203,326,5,5,9,1,0,2,4,3,7,8,0,0,3,2,4,3,7,2,4,1,2,4,2,0,0,7,4,2
108068646,181,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,2,9,6,4,0,0,0,0,18,3,2,0,0
18610241,52,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,1,3,0,0,0,1,0,2,0,2,1
16840795,380,7,9,12,0,0,0,3,2,1,4,1,4,0,4,9,3,10,1,7,1,1,4,7,5,3,0,1,6
31193223,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
62716640,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
31127684,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39975680,410,8,8,2,0,0,0,0,7,5,11,0,6,0,6,6,5,12,3,0,0,0,0,9,12,0,0,0,11
113180636,97,0,0,0,0,0,0,0,0,0,2,2,0,0,3,5,0,7,4,0,2,1,1,1,0,0,0,0,0
115834755,375,5,7,6,2,3,11,3,5,4,6,0,7,3,0,0,7,6,4,1,3,3,5,7,0,0,0,1,4
15792532,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0
15628683,381,1,3,4,1,3,4,4,0,0,7,1,2,0,1,2,11,5,6,0,2,8,4,7,9,14,3,3,1
82050437,227,0,0,0,0,0,0,0,0,8,15,6,0,0,0,1,0,4,1,0,0,1,5,4,6,12,0,0,0
72318247,1 198,3,23,14,6,0,8,20,18,18,24,24,13,7,13,10,8,6,17,20,2,21,11,4,0,17,4,8,14
49511322,174,4,4,0,0,0,2,1,1,2,5,4,1,2,2,0,3,0,0,3,2,1,1,4,0,0,1,2,2
46005206,1 411,19,21,30,5,9,9,16,13,7,0,2,13,28,22,19,22,11,14,30,18,29,15,6,12,10,9,5,5
83525014,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
16415124,13,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
118718076,704,7,12,13,0,0,11,8,6,8,8,0,11,11,10,5,9,12,0,13,10,11,6,9,0,0,0,10,6
103939934,416,5,4,17,11,4,0,6,7,6,19,1,1,7,1,7,10,2,1,0,0,0,4,0,0,0,0,0,0
64191139,592,7,6,17,9,0,3,6,2,3,10,2,0,5,0,10,10,0,0,13,11,11,12,14,14,0,0,7,0
15071639,181,0,3,4,0,0,0,3,0,6,0,0,1,2,1,0,5,5,0,2,0,0,0,1,2,6,4,2,5
104922931,189,7,8,0,0,0,8,0,3,5,8,1,0,0,0,1,6,0,0,0,4,0,4,1,0,0,0,0,0
29751472,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102760293,24,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
79756731,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
57145883,337,4,2,0,0,0,5,6,2,8,0,0,6,6,8,4,5,3,0,6,3,8,4,5,0,0,0,4,8
115605404,474,4,4,2,0,0,1,6,6,7,4,6,0,3,6,5,9,9,3,1,6,9,10,5,8,11,5,3,3
54983225,196,1,5,5,3,1,0,0,2,0,0,0,0,1,1,0,5,5,0,3,2,3,0,2,5,0,4,5,2
74382830,100,4,2,0,0,0,4,1,0,0,0,0,2,0,1,0,4,0,0,0,0,6,0,0,0,0,0,2,2
19462315,123,1,2,0,0,0,3,0,0,3,0,0,2,2,4,3,1,0,0,0,0,0,1,0,0,1,7,1,2
61143591,85,0,2,2,0,0,5,2,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,0,2,3,1,0,0
82279777,342,3,1,11,3,0,2,0,7,6,11,10,4,3,0,0,2,5,0,2,4,2,9,0,1,1,4,1,0
15268206,218,3,5,8,0,1,3,0,0,2,0,0,4,3,0,2,0,7,0,3,4,1,2,0,5,0,1,4,2
17987738,236,0,6,1,0,0,2,6,3,2,3,0,0,0,1,2,1,3,8,2,9,2,4,3,6,1,0,2,0
15366498,394,3,0,6,0,0,7,2,2,1,2,0,0,8,10,12,11,5,13,2,2,5,4,8,0,0,1,1,5
17037448,717,15,6,10,6,3,16,7,2,6,0,6,0,16,9,14,10,4,0,0,13,11,2,17,7,9,1,1,10
69762471,52,0,0,6,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66484838,216,3,15,4,5,9,5,2,3,1,0,4,0,0,0,0,2,0,1,0,1,0,0,0,2,0,3,1,0
55048918,57,2,0,0,0,1,5,0,0,0,1,0,0,1,0,4,1,0,0,0,0,0,0,1,1,0,0,0,0
19527864,52,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,1,1,1,0,0,0,0,0,1,1
20347045,615,0,1,9,3,0,4,8,2,5,10,9,8,6,6,7,11,1,0,9,12,5,1,17,12,6,11,6,7
112525095,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66746988,363,6,3,0,0,0,8,6,6,9,0,0,8,6,10,5,10,0,0,6,3,1,6,0,0,1,0,0,6
73170379,26,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
51935872,118,0,0,0,0,0,0,2,6,3,2,0,0,2,3,7,0,0,0,1,2,1,2,0,1,0,3,0,0
112164661,96,0,3,2,0,7,3,0,4,2,0,0,0,0,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0
